State_Tribe_Territory,County_Name,FIPS_State,FIPS_County,date,Current_order_status,Order_code,Issuing_Jurisdiction,Stay_at_Home_Order_Recommendation,Effective_date,Expiration_date,Effective_NA_Reason,Expiration_NA_Reason,Date_Signed,Express_Preemption,origin_dataset,County,Source_of_Action,URL,Citation,flag
PA,Bedford County,42,9,6/20/2020 0:00,No order found,1,PA,No order for individuals to stay home,5/29/2020,NA,NA,NA,5/28/2020,Unknown,state.terr,NA,Official,https://www.governor.pa.gov/wp-content/uploads/2020/05/20200528-TWW-yellow-phase-order-amendment.pdf,"Pa. Exec. Order (Amendment) (May 28, 2020)",2
PA,Bedford County,42,9,6/21/2020 0:00,No order found,1,PA,No order for individuals to stay home,5/29/2020,NA,NA,NA,5/28/2020,Unknown,state.terr,NA,Official,https://www.governor.pa.gov/wp-content/uploads/2020/05/20200528-TWW-yellow-phase-order-amendment.pdf,"Pa. Exec. Order (Amendment) (May 28, 2020)",2
PA,Bedford County,42,9,6/22/2020 0:00,No order found,1,PA,No order for individuals to stay home,5/29/2020,NA,NA,NA,5/28/2020,Unknown,state.terr,NA,Official,https://www.governor.pa.gov/wp-content/uploads/2020/05/20200528-TWW-yellow-phase-order-amendment.pdf,"Pa. Exec. Order (Amendment) (May 28, 2020)",2
PA,Bedford County,42,9,6/23/2020 0:00,No order found,1,PA,No order for individuals to stay home,5/29/2020,NA,NA,NA,5/28/2020,Unknown,state.terr,NA,Official,https://www.governor.pa.gov/wp-content/uploads/2020/05/20200528-TWW-yellow-phase-order-amendment.pdf,"Pa. Exec. Order (Amendment) (May 28, 2020)",2
PA,Bedford County,42,9,6/24/2020 0:00,No order found,1,PA,No order for individuals to stay home,5/29/2020,NA,NA,NA,5/28/2020,Unknown,state.terr,NA,Official,https://www.governor.pa.gov/wp-content/uploads/2020/05/20200528-TWW-yellow-phase-order-amendment.pdf,"Pa. Exec. Order (Amendment) (May 28, 2020)",2
PA,Bedford County,42,9,6/25/2020 0:00,No order found,1,PA,No order for individuals to stay home,5/29/2020,NA,NA,NA,5/28/2020,Unknown,state.terr,NA,Official,https://www.governor.pa.gov/wp-content/uploads/2020/05/20200528-TWW-yellow-phase-order-amendment.pdf,"Pa. Exec. Order (Amendment) (May 28, 2020)",2
PA,Bedford County,42,9,6/26/2020 0:00,No order found,1,PA,No order for individuals to stay home,5/29/2020,NA,NA,NA,5/28/2020,Unknown,state.terr,NA,Official,https://www.governor.pa.gov/wp-content/uploads/2020/05/20200528-TWW-yellow-phase-order-amendment.pdf,"Pa. Exec. Order (Amendment) (May 28, 2020)",2
PA,Bedford County,42,9,6/27/2020 0:00,No order found,1,PA,No order for individuals to stay home,5/29/2020,NA,NA,NA,5/28/2020,Unknown,state.terr,NA,Official,https://www.governor.pa.gov/wp-content/uploads/2020/05/20200528-TWW-yellow-phase-order-amendment.pdf,"Pa. Exec. Order (Amendment) (May 28, 2020)",2
PA,Bedford County,42,9,6/28/2020 0:00,No order found,1,PA,No order for individuals to stay home,5/29/2020,NA,NA,NA,5/28/2020,Unknown,state.terr,NA,Official,https://www.governor.pa.gov/wp-content/uploads/2020/05/20200528-TWW-yellow-phase-order-amendment.pdf,"Pa. Exec. Order (Amendment) (May 28, 2020)",2
PA,Bedford County,42,9,6/29/2020 0:00,No order found,1,PA,No order for individuals to stay home,5/29/2020,NA,NA,NA,5/28/2020,Unknown,state.terr,NA,Official,https://www.governor.pa.gov/wp-content/uploads/2020/05/20200528-TWW-yellow-phase-order-amendment.pdf,"Pa. Exec. Order (Amendment) (May 28, 2020)",2
PA,Bedford County,42,9,6/30/2020 0:00,No order found,1,PA,No order for individuals to stay home,5/29/2020,NA,NA,NA,5/28/2020,Unknown,state.terr,NA,Official,https://www.governor.pa.gov/wp-content/uploads/2020/05/20200528-TWW-yellow-phase-order-amendment.pdf,"Pa. Exec. Order (Amendment) (May 28, 2020)",2
PA,Bedford County,42,9,7/1/2020 0:00,No order found,1,PA,No order for individuals to stay home,5/29/2020,NA,NA,NA,5/28/2020,Unknown,state.terr,NA,Official,https://www.governor.pa.gov/wp-content/uploads/2020/05/20200528-TWW-yellow-phase-order-amendment.pdf,"Pa. Exec. Order (Amendment) (May 28, 2020)",2
PA,Bedford County,42,9,7/2/2020 0:00,No order found,1,PA,No order for individuals to stay home,5/29/2020,NA,NA,NA,5/28/2020,Unknown,state.terr,NA,Official,https://www.governor.pa.gov/wp-content/uploads/2020/05/20200528-TWW-yellow-phase-order-amendment.pdf,"Pa. Exec. Order (Amendment) (May 28, 2020)",2
PA,Bedford County,42,9,7/3/2020 0:00,No order found,1,PA,No order for individuals to stay home,5/29/2020,NA,NA,NA,5/28/2020,Unknown,state.terr,NA,Official,https://www.governor.pa.gov/wp-content/uploads/2020/05/20200528-TWW-yellow-phase-order-amendment.pdf,"Pa. Exec. Order (Amendment) (May 28, 2020)",2
PA,Bedford County,42,9,7/4/2020 0:00,No order found,1,PA,No order for individuals to stay home,5/29/2020,NA,NA,NA,5/28/2020,Unknown,state.terr,NA,Official,https://www.governor.pa.gov/wp-content/uploads/2020/05/20200528-TWW-yellow-phase-order-amendment.pdf,"Pa. Exec. Order (Amendment) (May 28, 2020)",2
PA,Bedford County,42,9,7/5/2020 0:00,No order found,1,PA,No order for individuals to stay home,5/29/2020,NA,NA,NA,5/28/2020,Unknown,state.terr,NA,Official,https://www.governor.pa.gov/wp-content/uploads/2020/05/20200528-TWW-yellow-phase-order-amendment.pdf,"Pa. Exec. Order (Amendment) (May 28, 2020)",2
PA,Bedford County,42,9,7/6/2020 0:00,No order found,1,PA,No order for individuals to stay home,5/29/2020,NA,NA,NA,5/28/2020,Unknown,state.terr,NA,Official,https://www.governor.pa.gov/wp-content/uploads/2020/05/20200528-TWW-yellow-phase-order-amendment.pdf,"Pa. Exec. Order (Amendment) (May 28, 2020)",2
PA,Bedford County,42,9,7/7/2020 0:00,No order found,1,PA,No order for individuals to stay home,5/29/2020,NA,NA,NA,5/28/2020,Unknown,state.terr,NA,Official,https://www.governor.pa.gov/wp-content/uploads/2020/05/20200528-TWW-yellow-phase-order-amendment.pdf,"Pa. Exec. Order (Amendment) (May 28, 2020)",2
PA,Berks County,42,11,3/15/2020 0:00,No order found,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
PA,Berks County,42,11,3/16/2020 0:00,No order found,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
PA,Berks County,42,11,3/17/2020 0:00,No order found,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
PA,Berks County,42,11,3/18/2020 0:00,No order found,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
PA,Berks County,42,11,3/19/2020 0:00,No order found,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
PA,Berks County,42,11,3/20/2020 0:00,No order found,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
PA,Berks County,42,11,3/21/2020 0:00,No order found,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
PA,Berks County,42,11,3/22/2020 0:00,No order found,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
PA,Berks County,42,11,3/23/2020 0:00,No order found,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
PA,Berks County,42,11,3/24/2020 0:00,No order found,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
PA,Berks County,42,11,3/25/2020 0:00,No order found,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
PA,Berks County,42,11,3/26/2020 0:00,No order found,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
PA,Berks County,42,11,3/27/2020 0:00,Mandatory - all people in certain areas of state,6,PA,Mandatory only for all individuals in certain areas of the jurisdiction,3/27/2020,4/6/2020,NA,NA,3/27/2020,Unknown,state.terr,NA,Official,https://www.governor.pa.gov/wp-content/uploads/2020/03/20200327-GOV-Stay-at-Home-Order-Amended.pdf,"Pa. Exec. Order (Mar. 27, 2020) (SAH Amendment)",2
PA,Berks County,42,11,3/28/2020 0:00,Mandatory - all people in certain areas of state,6,PA,Mandatory only for all individuals in certain areas of the jurisdiction,3/28/2020,4/6/2020,NA,NA,3/28/2020,Unknown,state.terr,NA,Official,https://www.governor.pa.gov/wp-content/uploads/2020/03/20200328-GOV-Stay-at-Home-Order-Amendment.pdf,"Pa. Exec. Order (Mar. 28, 2020) (SAH Amendment)",2
PA,Berks County,42,11,3/29/2020 0:00,Mandatory - all people in certain areas of state,6,PA,Mandatory only for all individuals in certain areas of the jurisdiction,3/28/2020,4/6/2020,NA,NA,3/28/2020,Unknown,state.terr,NA,Official,https://www.governor.pa.gov/wp-content/uploads/2020/03/20200328-GOV-Stay-at-Home-Order-Amendment.pdf,"Pa. Exec. Order (Mar. 28, 2020) (SAH Amendment)",2
PA,Berks County,42,11,3/30/2020 0:00,Mandatory - all people in certain areas of state,6,PA,Mandatory only for all individuals in certain areas of the jurisdiction,3/30/2020,4/30/2020,NA,NA,3/30/2020,Unknown,state.terr,NA,Official,https://www.governor.pa.gov/wp-content/uploads/2020/03/20200330-GOV-Stay-at-Home-Order-Amendment.pdf,"Pa. Exec. Order (Mar. 30, 2020) (SAH Amendment)",2
PA,Berks County,42,11,3/31/2020 0:00,Mandatory - all people in certain areas of state,6,PA,Mandatory only for all individuals in certain areas of the jurisdiction,3/31/2020,4/30/2020,NA,NA,3/31/2020,Unknown,state.terr,NA,Official,https://www.governor.pa.gov/wp-content/uploads/2020/03/20200331-GOV-Stay-at-Home-Order-Amendment.pdf,"Pa. Exec. Order (Mar. 31, 2020) (SAH Amendment)",2
PA,Berks County,42,11,4/1/2020 0:00,Mandatory - all people,7,PA,Mandatory for all individuals,4/1/2020,4/30/2020,NA,NA,4/1/2020,Local orders moot due to statewide mandate,state.terr,NA,Official,https://www.governor.pa.gov/wp-content/uploads/2020/04/20200401-GOV-Statewide-Stay-at-Home-Order.pdf,"Pa. Exec. Order (Apr. 1, 2020) (SAH Amendment)",2
PA,Berks County,42,11,4/2/2020 0:00,Mandatory - all people,7,PA,Mandatory for all individuals,4/1/2020,4/30/2020,NA,NA,4/1/2020,Local orders moot due to statewide mandate,state.terr,NA,Official,https://www.governor.pa.gov/wp-content/uploads/2020/04/20200401-GOV-Statewide-Stay-at-Home-Order.pdf,"Pa. Exec. Order (Apr. 1, 2020) (SAH Amendment)",2
PA,Berks County,42,11,4/3/2020 0:00,Mandatory - all people,7,PA,Mandatory for all individuals,4/1/2020,4/30/2020,NA,NA,4/1/2020,Local orders moot due to statewide mandate,state.terr,NA,Official,https://www.governor.pa.gov/wp-content/uploads/2020/04/20200401-GOV-Statewide-Stay-at-Home-Order.pdf,"Pa. Exec. Order (Apr. 1, 2020) (SAH Amendment)",2
PA,Berks County,42,11,4/4/2020 0:00,Mandatory - all people,7,PA,Mandatory for all individuals,4/1/2020,4/30/2020,NA,NA,4/1/2020,Local orders moot due to statewide mandate,state.terr,NA,Official,https://www.governor.pa.gov/wp-content/uploads/2020/04/20200401-GOV-Statewide-Stay-at-Home-Order.pdf,"Pa. Exec. Order (Apr. 1, 2020) (SAH Amendment)",2
PA,Berks County,42,11,4/5/2020 0:00,Mandatory - all people,7,PA,Mandatory for all individuals,4/1/2020,4/30/2020,NA,NA,4/1/2020,Local orders moot due to statewide mandate,state.terr,NA,Official,https://www.governor.pa.gov/wp-content/uploads/2020/04/20200401-GOV-Statewide-Stay-at-Home-Order.pdf,"Pa. Exec. Order (Apr. 1, 2020) (SAH Amendment)",2
PA,Berks County,42,11,4/6/2020 0:00,Mandatory - all people,7,PA,Mandatory for all individuals,4/1/2020,4/30/2020,NA,NA,4/1/2020,Local orders moot due to statewide mandate,state.terr,NA,Official,https://www.governor.pa.gov/wp-content/uploads/2020/04/20200401-GOV-Statewide-Stay-at-Home-Order.pdf,"Pa. Exec. Order (Apr. 1, 2020) (SAH Amendment)",2
PA,Berks County,42,11,4/7/2020 0:00,Mandatory - all people,7,PA,Mandatory for all individuals,4/1/2020,4/30/2020,NA,NA,4/1/2020,Local orders moot due to statewide mandate,state.terr,NA,Official,https://www.governor.pa.gov/wp-content/uploads/2020/04/20200401-GOV-Statewide-Stay-at-Home-Order.pdf,"Pa. Exec. Order (Apr. 1, 2020) (SAH Amendment)",2
PA,Berks County,42,11,4/8/2020 0:00,Mandatory - all people,7,PA,Mandatory for all individuals,4/1/2020,4/30/2020,NA,NA,4/1/2020,Local orders moot due to statewide mandate,state.terr,NA,Official,https://www.governor.pa.gov/wp-content/uploads/2020/04/20200401-GOV-Statewide-Stay-at-Home-Order.pdf,"Pa. Exec. Order (Apr. 1, 2020) (SAH Amendment)",2
PA,Berks County,42,11,4/9/2020 0:00,Mandatory - all people,7,PA,Mandatory for all individuals,4/1/2020,4/30/2020,NA,NA,4/1/2020,Local orders moot due to statewide mandate,state.terr,NA,Official,https://www.governor.pa.gov/wp-content/uploads/2020/04/20200401-GOV-Statewide-Stay-at-Home-Order.pdf,"Pa. Exec. Order (Apr. 1, 2020) (SAH Amendment)",2
PA,Berks County,42,11,4/10/2020 0:00,Mandatory - all people,7,PA,Mandatory for all individuals,4/1/2020,4/30/2020,NA,NA,4/1/2020,Local orders moot due to statewide mandate,state.terr,NA,Official,https://www.governor.pa.gov/wp-content/uploads/2020/04/20200401-GOV-Statewide-Stay-at-Home-Order.pdf,"Pa. Exec. Order (Apr. 1, 2020) (SAH Amendment)",2
PA,Berks County,42,11,4/11/2020 0:00,Mandatory - all people,7,PA,Mandatory for all individuals,4/1/2020,4/30/2020,NA,NA,4/1/2020,Local orders moot due to statewide mandate,state.terr,NA,Official,https://www.governor.pa.gov/wp-content/uploads/2020/04/20200401-GOV-Statewide-Stay-at-Home-Order.pdf,"Pa. Exec. Order (Apr. 1, 2020) (SAH Amendment)",2
PA,Berks County,42,11,4/12/2020 0:00,Mandatory - all people,7,PA,Mandatory for all individuals,4/1/2020,4/30/2020,NA,NA,4/1/2020,Local orders moot due to statewide mandate,state.terr,NA,Official,https://www.governor.pa.gov/wp-content/uploads/2020/04/20200401-GOV-Statewide-Stay-at-Home-Order.pdf,"Pa. Exec. Order (Apr. 1, 2020) (SAH Amendment)",2
PA,Berks County,42,11,4/13/2020 0:00,Mandatory - all people,7,PA,Mandatory for all individuals,4/1/2020,4/30/2020,NA,NA,4/1/2020,Local orders moot due to statewide mandate,state.terr,NA,Official,https://www.governor.pa.gov/wp-content/uploads/2020/04/20200401-GOV-Statewide-Stay-at-Home-Order.pdf,"Pa. Exec. Order (Apr. 1, 2020) (SAH Amendment)",2
PA,Berks County,42,11,4/14/2020 0:00,Mandatory - all people,7,PA,Mandatory for all individuals,4/1/2020,4/30/2020,NA,NA,4/1/2020,Local orders moot due to statewide mandate,state.terr,NA,Official,https://www.governor.pa.gov/wp-content/uploads/2020/04/20200401-GOV-Statewide-Stay-at-Home-Order.pdf,"Pa. Exec. Order (Apr. 1, 2020) (SAH Amendment)",2
PA,Berks County,42,11,4/15/2020 0:00,Mandatory - all people,7,PA,Mandatory for all individuals,4/1/2020,4/30/2020,NA,NA,4/1/2020,Local orders moot due to statewide mandate,state.terr,NA,Official,https://www.governor.pa.gov/wp-content/uploads/2020/04/20200401-GOV-Statewide-Stay-at-Home-Order.pdf,"Pa. Exec. Order (Apr. 1, 2020) (SAH Amendment)",2
PA,Berks County,42,11,4/16/2020 0:00,Mandatory - all people,7,PA,Mandatory for all individuals,4/1/2020,4/30/2020,NA,NA,4/1/2020,Local orders moot due to statewide mandate,state.terr,NA,Official,https://www.governor.pa.gov/wp-content/uploads/2020/04/20200401-GOV-Statewide-Stay-at-Home-Order.pdf,"Pa. Exec. Order (Apr. 1, 2020) (SAH Amendment)",2
PA,Berks County,42,11,4/17/2020 0:00,Mandatory - all people,7,PA,Mandatory for all individuals,4/1/2020,4/30/2020,NA,NA,4/1/2020,Local orders moot due to statewide mandate,state.terr,NA,Official,https://www.governor.pa.gov/wp-content/uploads/2020/04/20200401-GOV-Statewide-Stay-at-Home-Order.pdf,"Pa. Exec. Order (Apr. 1, 2020) (SAH Amendment)",2
PA,Berks County,42,11,4/18/2020 0:00,Mandatory - all people,7,PA,Mandatory for all individuals,4/1/2020,4/30/2020,NA,NA,4/1/2020,Local orders moot due to statewide mandate,state.terr,NA,Official,https://www.governor.pa.gov/wp-content/uploads/2020/04/20200401-GOV-Statewide-Stay-at-Home-Order.pdf,"Pa. Exec. Order (Apr. 1, 2020) (SAH Amendment)",2
PA,Berks County,42,11,4/19/2020 0:00,Mandatory - all people,7,PA,Mandatory for all individuals,4/1/2020,4/30/2020,NA,NA,4/1/2020,Local orders moot due to statewide mandate,state.terr,NA,Official,https://www.governor.pa.gov/wp-content/uploads/2020/04/20200401-GOV-Statewide-Stay-at-Home-Order.pdf,"Pa. Exec. Order (Apr. 1, 2020) (SAH Amendment)",2
PA,Berks County,42,11,4/20/2020 0:00,Mandatory - all people,7,PA,Mandatory for all individuals,4/20/2020,5/8/2020,NA,NA,4/20/2020,Local orders moot due to statewide mandate,state.terr,NA,Official,https://www.governor.pa.gov/wp-content/uploads/2020/04/20200420-GOV-Stay-at-Home-Order-Amendment.pdf,"Pa. Exec. Order (Apr. 20, 2020) (SAH Amendment)",2
PA,Berks County,42,11,4/21/2020 0:00,Mandatory - all people,7,PA,Mandatory for all individuals,4/20/2020,5/8/2020,NA,NA,4/20/2020,Local orders moot due to statewide mandate,state.terr,NA,Official,https://www.governor.pa.gov/wp-content/uploads/2020/04/20200420-GOV-Stay-at-Home-Order-Amendment.pdf,"Pa. Exec. Order (Apr. 20, 2020) (SAH Amendment)",2
PA,Berks County,42,11,4/22/2020 0:00,Mandatory - all people,7,PA,Mandatory for all individuals,4/20/2020,5/8/2020,NA,NA,4/20/2020,Local orders moot due to statewide mandate,state.terr,NA,Official,https://www.governor.pa.gov/wp-content/uploads/2020/04/20200420-GOV-Stay-at-Home-Order-Amendment.pdf,"Pa. Exec. Order (Apr. 20, 2020) (SAH Amendment)",2
PA,Berks County,42,11,4/23/2020 0:00,Mandatory - all people,7,PA,Mandatory for all individuals,4/20/2020,5/8/2020,NA,NA,4/20/2020,Local orders moot due to statewide mandate,state.terr,NA,Official,https://www.governor.pa.gov/wp-content/uploads/2020/04/20200420-GOV-Stay-at-Home-Order-Amendment.pdf,"Pa. Exec. Order (Apr. 20, 2020) (SAH Amendment)",2
PA,Berks County,42,11,4/24/2020 0:00,Mandatory - all people,7,PA,Mandatory for all individuals,4/20/2020,5/8/2020,NA,NA,4/20/2020,Local orders moot due to statewide mandate,state.terr,NA,Official,https://www.governor.pa.gov/wp-content/uploads/2020/04/20200420-GOV-Stay-at-Home-Order-Amendment.pdf,"Pa. Exec. Order (Apr. 20, 2020) (SAH Amendment)",2
PA,Berks County,42,11,4/25/2020 0:00,Mandatory - all people,7,PA,Mandatory for all individuals,4/20/2020,5/8/2020,NA,NA,4/20/2020,Local orders moot due to statewide mandate,state.terr,NA,Official,https://www.governor.pa.gov/wp-content/uploads/2020/04/20200420-GOV-Stay-at-Home-Order-Amendment.pdf,"Pa. Exec. Order (Apr. 20, 2020) (SAH Amendment)",2
PA,Berks County,42,11,4/26/2020 0:00,Mandatory - all people,7,PA,Mandatory for all individuals,4/20/2020,5/8/2020,NA,NA,4/20/2020,Local orders moot due to statewide mandate,state.terr,NA,Official,https://www.governor.pa.gov/wp-content/uploads/2020/04/20200420-GOV-Stay-at-Home-Order-Amendment.pdf,"Pa. Exec. Order (Apr. 20, 2020) (SAH Amendment)",2
PA,Berks County,42,11,4/27/2020 0:00,Mandatory - all people,7,PA,Mandatory for all individuals,4/20/2020,5/8/2020,NA,NA,4/20/2020,Local orders moot due to statewide mandate,state.terr,NA,Official,https://www.governor.pa.gov/wp-content/uploads/2020/04/20200420-GOV-Stay-at-Home-Order-Amendment.pdf,"Pa. Exec. Order (Apr. 20, 2020) (SAH Amendment)",2
PA,Berks County,42,11,4/28/2020 0:00,Mandatory - all people,7,PA,Mandatory for all individuals,4/20/2020,5/8/2020,NA,NA,4/20/2020,Local orders moot due to statewide mandate,state.terr,NA,Official,https://www.governor.pa.gov/wp-content/uploads/2020/04/20200420-GOV-Stay-at-Home-Order-Amendment.pdf,"Pa. Exec. Order (Apr. 20, 2020) (SAH Amendment)",2
PA,Berks County,42,11,4/29/2020 0:00,Mandatory - all people,7,PA,Mandatory for all individuals,4/20/2020,5/8/2020,NA,NA,4/20/2020,Local orders moot due to statewide mandate,state.terr,NA,Official,https://www.governor.pa.gov/wp-content/uploads/2020/04/20200420-GOV-Stay-at-Home-Order-Amendment.pdf,"Pa. Exec. Order (Apr. 20, 2020) (SAH Amendment)",2
PA,Berks County,42,11,4/30/2020 0:00,Mandatory - all people,7,PA,Mandatory for all individuals,4/20/2020,5/8/2020,NA,NA,4/20/2020,Local orders moot due to statewide mandate,state.terr,NA,Official,https://www.governor.pa.gov/wp-content/uploads/2020/04/20200420-GOV-Stay-at-Home-Order-Amendment.pdf,"Pa. Exec. Order (Apr. 20, 2020) (SAH Amendment)",2
PA,Berks County,42,11,5/1/2020 0:00,Mandatory - all people,7,PA,Mandatory for all individuals,4/20/2020,5/8/2020,NA,NA,4/20/2020,Local orders moot due to statewide mandate,state.terr,NA,Official,https://www.governor.pa.gov/wp-content/uploads/2020/04/20200420-GOV-Stay-at-Home-Order-Amendment.pdf,"Pa. Exec. Order (Apr. 20, 2020) (SAH Amendment)",2
PA,Berks County,42,11,5/2/2020 0:00,Mandatory - all people,7,PA,Mandatory for all individuals,4/20/2020,5/8/2020,NA,NA,4/20/2020,Local orders moot due to statewide mandate,state.terr,NA,Official,https://www.governor.pa.gov/wp-content/uploads/2020/04/20200420-GOV-Stay-at-Home-Order-Amendment.pdf,"Pa. Exec. Order (Apr. 20, 2020) (SAH Amendment)",2
